,Unnamed: 0,Name,No.,link
554,0,16GB (8GBx2) DDR4/3200 RAM PC (แรมพีซี) OCPC X3TREME RGB (MMX3A2K16GD432C16),1060,https://www.jib.co.th/web/product/readProduct/37291/1026/16GB--8GBx2--DDR4-3200-RAM-PC--%E0%B9%81%E0%B8%A3%E0%B8%A1%E0%B8%9E%E0%B8%B5%E0%B8%8B%E0%B8%B5--OCPC-X3TREME-RGB--MMX3A2K16GD432C16-
555,0,POWER SUPPLY (อุปกรณ์จ่ายไฟ) DELUX 550W V6,1061,https://www.jib.co.th/web/product/readProduct/8061/185/POWER-SUPPLY--%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%88%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%9F--DELUX-550W-V6
556,0,POWER SUPPLY (อุปกรณ์จ่ายไฟ) PLENTY 550W SUPER BLACK 3,1062,https://www.jib.co.th/web/product/readProduct/13689/185/POWER-SUPPLY--%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%88%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%9F--PLENTY-550W-SUPER-BLACK-3
557,0,POWER SUPPLY (อุปกรณ์จ่ายไฟ) MONSTER 550W (PM550W),1063,https://www.jib.co.th/web/product/readProduct/5411/185/POWER-SUPPLY--%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%88%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%9F--MONSTER-550W--PM550W-
558,0,CASE (เคส) COUGAR QBX,1064,https://www.jib.co.th/web/product/readProduct/17409/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--COUGAR-QBX
559,0,CASE (เคส) COUGAR MX330-X,1065,https://www.jib.co.th/web/product/readProduct/26065/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--COUGAR-MX330-X
560,0,CASE (เคส) COUGAR MX330,1066,https://www.jib.co.th/web/product/readProduct/26342/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--COUGAR-MX330
561,0,POWER SUPPLY (อุปกรณ์จ่ายไฟ) CORSAIR 750W CX750M (80+ BRONZE) (CP-9020061-NA),1067,https://www.jib.co.th/web/product/readProduct/19437/185/POWER-SUPPLY--%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%88%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%9F--CORSAIR-750W-CX750M--80--BRONZE---CP-9020061-NA-
562,0,POWER SUPPLY (อุปกรณ์จ่ายไฟ) COUGAR 650W STX650 (80 PLUS),1068,https://www.jib.co.th/web/product/readProduct/18456/185/POWER-SUPPLY--%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%88%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%9F--COUGAR-650W-STX650--80-PLUS-
563,0,POWER SUPPLY (อุปกรณ์จ่ายไฟ) PLENTY ULTRA ATX530W,1069,https://www.jib.co.th/web/product/readProduct/13692/185/POWER-SUPPLY--%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%88%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%9F--PLENTY-ULTRA-ATX530W
564,0,POWER SUPPLY (อุปกรณ์จ่ายไฟ) COUGAR 550W STX550 (80+ WHITE),1070,https://www.jib.co.th/web/product/readProduct/18455/185/POWER-SUPPLY--%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%88%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%9F--COUGAR-550W-STX550--80--WHITE-
565,0,POWER SUPPLY (อุปกรณ์จ่ายไฟ) COUGAR 750W STX750 (80+ WHITE),1071,https://www.jib.co.th/web/product/readProduct/21975/185/POWER-SUPPLY--%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%88%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%9F--COUGAR-750W-STX750--80--WHITE-
566,0,POWER SUPPLY (อุปกรณ์จ่ายไฟ) THERMALTAKE 650W TR2 S (80+) (TRS-0650P-2),1072,https://www.jib.co.th/web/product/readProduct/20959/185/POWER-SUPPLY--%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%88%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%9F--THERMALTAKE-650W-TR2-S--80----TRS-0650P-2-
567,0,POWER SUPPLY (อุปกรณ์จ่ายไฟ) THERMALTAKE 700W SMART RGB (80+),1073,https://www.jib.co.th/web/product/readProduct/26886/185/POWER-SUPPLY--%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%88%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%9F--THERMALTAKE-700W-SMART-RGB--80--
568,0,POWER SUPPLY (อุปกรณ์จ่ายไฟ) THERMALTAKE 550W TR2 S (80+) (TRS-0550P-2),1074,https://www.jib.co.th/web/product/readProduct/20663/185/POWER-SUPPLY--%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%88%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%9F--THERMALTAKE-550W-TR2-S--80----TRS-0550P-2-
569,0,CASE (เคส) COUGAR MX330-G,1075,https://www.jib.co.th/web/product/readProduct/28364/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--COUGAR-MX330-G
570,0,CASE (เคส) COUGAR MG110,1076,https://www.jib.co.th/web/product/readProduct/26340/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--COUGAR-MG110
571,0,CASE (เคส) CORSAIR CRYSTAL SERIES 460X RGB (CC-9011101-WW),1077,https://www.jib.co.th/web/product/readProduct/24184/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--CORSAIR-CRYSTAL-SERIES-460X-RGB--CC-9011101-WW-
572,0,CASE (เคส) THERMALTAKE VERSA J21 TEMPERED GLASS (BLACK),1078,https://www.jib.co.th/web/product/readProduct/29479/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--THERMALTAKE-VERSA-J21-TEMPERED-GLASS--BLACK-
573,0,CASE (เคส) PHANTEKS P350 RGB (BLACK),1079,https://www.jib.co.th/web/product/readProduct/32056/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--PHANTEKS-P350-RGB--BLACK-
574,0,CASE (เคส) COOLER MASTER MASTERBOX LITE 3 (MCW-L3B2-KN5N),1080,https://www.jib.co.th/web/product/readProduct/29552/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--COOLER-MASTER-MASTERBOX-LITE-3--MCW-L3B2-KN5N-
575,0,CASE (เคส) COUGAR CONQUER,1081,https://www.jib.co.th/web/product/readProduct/26208/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--COUGAR-CONQUER
576,0,CASE (เคส) AEROCOOL CYLON MINI RGB (BLACK),1082,https://www.jib.co.th/web/product/readProduct/31555/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--AEROCOOL-CYLON-MINI-RGB--BLACK-
577,0,CASE (เคส) CORSAIR CRYSTAL SERIES 570X RGB (CC-9011098-WW),1083,https://www.jib.co.th/web/product/readProduct/24186/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--CORSAIR-CRYSTAL-SERIES-570X-RGB--CC-9011098-WW-
578,0,CASE (เคส) CORSAIR SPEC-05 (CC-9011138-WW) (BLACK),1084,https://www.jib.co.th/web/product/readProduct/30464/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--CORSAIR-SPEC-05--CC-9011138-WW---BLACK-
579,0,CASE (เคส) CORSAIR 275R (CC-9011133-WW) (WHITE),1085,https://www.jib.co.th/web/product/readProduct/29153/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--CORSAIR-275R--CC-9011133-WW---WHITE-
580,0,CASE (เคส) DEEPCOOL MATREXX 55,1086,https://www.jib.co.th/web/product/readProduct/30968/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--DEEPCOOL-MATREXX-55
581,0,CASE (เคส) DESK LIAN-LI DK-Q1 (C99.DKQ1X.00),1087,https://www.jib.co.th/web/product/readProduct/24692/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--DESK-LIAN-LI-DK-Q1--C99-DKQ1X-00-
582,0,CASE (เคส) AEROCOOL CYLON RGB (WHITE),1088,https://www.jib.co.th/web/product/readProduct/29408/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--AEROCOOL-CYLON-RGB--WHITE-
583,0,CASE (เคส) DEEPCOOL QUADSTELLAR,1089,https://www.jib.co.th/web/product/readProduct/29476/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--DEEPCOOL-QUADSTELLAR
584,0,CASE (เคส) COOLER MASTER MASTERBOX MB600L GUNMETAL WITH ODD (MCB-B600L-KA5N-S02),1090,https://www.jib.co.th/web/product/readProduct/29542/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--COOLER-MASTER-MASTERBOX-MB600L-GUNMETAL-WITH-ODD--MCB-B600L-KA5N-S02-
585,0,POWER SUPPLY (อุปกรณ์จ่ายไฟ) COUGAR 750W GX-S (80+ GOLD),1091,https://www.jib.co.th/web/product/readProduct/24608/185/POWER-SUPPLY--%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%88%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%9F--COUGAR-750W-GX-S--80--GOLD-
586,0,POWER SUPPLY (อุปกรณ์จ่ายไฟ) AEROCOOL 550W AE (80+),1092,https://www.jib.co.th/web/product/readProduct/27633/185/POWER-SUPPLY--%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%88%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%9F--AEROCOOL-550W-AE--80--
587,0,CASE (เคส) DESK LIAN-LI DK-Q1H (C99.DKQ1HX.00),1093,https://www.jib.co.th/web/product/readProduct/24688/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--DESK-LIAN-LI-DK-Q1H--C99-DKQ1HX-00-
588,0,CASE (เคส) MSI MAG VAMPIRIC 010,1094,https://www.jib.co.th/web/product/readProduct/33001/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--MSI-MAG-VAMPIRIC-010
589,0,CASE (เคส) COOLER MASTER MASTERBOX MB600L (MCB-B600L-KANN-S01) (BLUE),1095,https://www.jib.co.th/web/product/readProduct/29534/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--COOLER-MASTER-MASTERBOX-MB600L--MCB-B600L-KANN-S01---BLUE-
590,0,CASE (เคส) THERMALTAKE CORE P3 TEMPERED GLASS (BLACK),1096,https://www.jib.co.th/web/product/readProduct/32178/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--THERMALTAKE-CORE-P3-TEMPERED-GLASS--BLACK-
591,0,CASE (เคส) CORSAIR 1000D (CC-9011148-WW),1097,https://www.jib.co.th/web/product/readProduct/30492/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--CORSAIR-1000D--CC-9011148-WW-
592,0,POWER SUPPLY (อุปกรณ์จ่ายไฟ) AEROCOOL 650W AE (80+),1098,https://www.jib.co.th/web/product/readProduct/27624/185/POWER-SUPPLY--%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%88%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%9F--AEROCOOL-650W-AE--80--
593,0,CASE (เคส) COUGAR MX340,1099,https://www.jib.co.th/web/product/readProduct/30066/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--COUGAR-MX340
594,0,CASE (เคส) PLENTY ELEMENT KK (PLEM02KBK),1100,https://www.jib.co.th/web/product/readProduct/25909/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--PLENTY-ELEMENT-KK--PLEM02KBK-
595,0,CASE (เคส) THERMALTAKE LEVEL 20 VT (BLACK),1101,https://www.jib.co.th/web/product/readProduct/31714/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--THERMALTAKE-LEVEL-20-VT--BLACK-
596,0,POWER SUPPLY (อุปกรณ์จ่ายไฟ) COOLER MASTER MWE 550W (80+ WHITE),1102,https://www.jib.co.th/web/product/readProduct/30906/185/POWER-SUPPLY--%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%88%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%9F--COOLER-MASTER-MWE-550W--80--WHITE-
597,0,CASE (เคส) DEEPCOOL MATREXX 30,1103,https://www.jib.co.th/web/product/readProduct/33397/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--DEEPCOOL-MATREXX-30
598,0,CASE (เคส) PHANTEKS EVOLV SHIFT X (BLACK),1104,https://www.jib.co.th/web/product/readProduct/33483/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--PHANTEKS-EVOLV-SHIFT-X--BLACK-
599,0,POWER SUPPLY (อุปกรณ์จ่ายไฟ) PLENTY SUPER BLACK 700W (80+ BRONZE),1105,https://www.jib.co.th/web/product/readProduct/30783/185/POWER-SUPPLY--%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%88%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%9F--PLENTY-SUPER-BLACK-700W--80--BRONZE-
600,0,CASE (เคส) COUGAR CONQUER ESSENCE,1106,https://www.jib.co.th/web/product/readProduct/30440/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--COUGAR-CONQUER-ESSENCE
601,0,POWER SUPPLY (อุปกรณ์จ่ายไฟ) DEEPCOOL 550W DN (80+),1107,https://www.jib.co.th/web/product/readProduct/28237/185/POWER-SUPPLY--%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%88%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%9F--DEEPCOOL-550W-DN--80--
602,0,POWER SUPPLY (อุปกรณ์จ่ายไฟ) ANTEC 700W VP700P PLUS (80+),1108,https://www.jib.co.th/web/product/readProduct/32944/185/POWER-SUPPLY--%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%88%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%9F--ANTEC-700W-VP700P-PLUS--80--
603,0,CASE (เคส) COOLER MASTER MASTERBOX MB500 RGB (MCB-B500D-KGNN-S00),1109,https://www.jib.co.th/web/product/readProduct/29537/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--COOLER-MASTER-MASTERBOX-MB500-RGB--MCB-B500D-KGNN-S00-
604,0,CASE (เคส) COOLER MASTER MASTERBOX MB600L BLUE WITH ODD (MCB-B600L-KA5N-S01),1110,https://www.jib.co.th/web/product/readProduct/29541/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--COOLER-MASTER-MASTERBOX-MB600L-BLUE-WITH-ODD--MCB-B600L-KA5N-S01-
605,0,POWER SUPPLY (อุปกรณ์จ่ายไฟ) DEEPCOOL DN650 650W (80+),1111,https://www.jib.co.th/web/product/readProduct/28238/185/POWER-SUPPLY--%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%88%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%9F--DEEPCOOL-DN650-650W--80--
606,0,POWER SUPPLY (อุปกรณ์จ่ายไฟ) COUGAR 650W GX-F (80+ GOLD),1112,https://www.jib.co.th/web/product/readProduct/28580/185/POWER-SUPPLY--%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%88%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%9F--COUGAR-650W-GX-F--80--GOLD-
607,0,CASE (เคส) PLENTY PRIME KRD (PLPR30KRD),1113,https://www.jib.co.th/web/product/readProduct/26800/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--PLENTY-PRIME-KRD--PLPR30KRD-
608,0,CASE (เคส) ASUS ROG STRIX HELIOS (GX601),1114,https://www.jib.co.th/web/product/readProduct/33915/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--ASUS-ROG-STRIX-HELIOS--GX601-
609,0,CASE (เคส) CORSAIR 460X RGB (CC-9011129-WW) (WHITE),1115,https://www.jib.co.th/web/product/readProduct/28455/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--CORSAIR-460X-RGB--CC-9011129-WW---WHITE-
610,0,CASE (เคส) COUGAR GEMINI X,1116,https://www.jib.co.th/web/product/readProduct/32315/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--COUGAR-GEMINI-X
611,0,CASE (เคส) THERMALTAKE CORE P3 TEMPERED GLASS SNOW EDITION,1117,https://www.jib.co.th/web/product/readProduct/32163/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--THERMALTAKE-CORE-P3-TEMPERED-GLASS-SNOW-EDITION
612,0,POWER SUPPLY (อุปกรณ์จ่ายไฟ) COUGAR 750W GX-F (80+ GOLD),1118,https://www.jib.co.th/web/product/readProduct/28581/185/POWER-SUPPLY--%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%88%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%9F--COUGAR-750W-GX-F--80--GOLD-
613,0,POWER SUPPLY (อุปกรณ์จ่ายไฟ) DEEPCOOL 450W DN (80+),1119,https://www.jib.co.th/web/product/readProduct/31179/185/POWER-SUPPLY--%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%88%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%9F--DEEPCOOL-450W-DN--80--
614,0,CASE (เคส) COUGAR TURRET RGB,1120,https://www.jib.co.th/web/product/readProduct/31306/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--COUGAR-TURRET-RGB
615,0,CASE (เคส) THERMALTAKE LEVEL 20 GT RGB PLUS,1121,https://www.jib.co.th/web/product/readProduct/31717/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--THERMALTAKE-LEVEL-20-GT-RGB-PLUS
616,0,POWER SUPPLY (อุปกรณ์จ่ายไฟ) CORSAIR SF600 (80+ GOLD) (CP-9020105-NA),1122,https://www.jib.co.th/web/product/readProduct/22466/185/POWER-SUPPLY--%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%88%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%9F--CORSAIR-SF600--80--GOLD---CP-9020105-NA-
617,0,CASE (เคส) COUGAR GEMINI S (IRON GRAY),1123,https://www.jib.co.th/web/product/readProduct/33499/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--COUGAR-GEMINI-S--IRON-GRAY-
618,0,POWER SUPPLY (อุปกรณ์จ่ายไฟ) CORSAIR AX1600i 1600W (80+ TITANIUM) (CP-9020087-NA),1124,https://www.jib.co.th/web/product/readProduct/30102/185/POWER-SUPPLY--%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%88%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%9F--CORSAIR-AX1600i-1600W--80--TITANIUM---CP-9020087-NA-
619,0,CASE (เคส) IN WIN 101 (J.I.B. PROJECT) (BLACK),1125,https://www.jib.co.th/web/product/readProduct/30355/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--IN-WIN-101--J-I-B--PROJECT---BLACK-
620,0,CASE (เคส) PLENTY PRIME KSV (PLPR30KSV),1126,https://www.jib.co.th/web/product/readProduct/26802/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--PLENTY-PRIME-KSV--PLPR30KSV-
621,0,CASE (เคส) THERMALTAKE LEVEL 20 XT (BLACK),1127,https://www.jib.co.th/web/product/readProduct/31715/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--THERMALTAKE-LEVEL-20-XT--BLACK-
622,0,POWER SUPPLY (อุปกรณ์จ่ายไฟ) DEEPCOOL DQ750ST 750W (80+ GOLD),1128,https://www.jib.co.th/web/product/readProduct/33662/185/POWER-SUPPLY--%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%88%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%9F--DEEPCOOL-DQ750ST-750W--80--GOLD-
623,0,CASE (เคส) DEEPCOOL EARLKASE RGB V2,1129,https://www.jib.co.th/web/product/readProduct/30488/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--DEEPCOOL-EARLKASE-RGB-V2
624,0,CASE (เคส) DEEPCOOL MATREXX 50,1130,https://www.jib.co.th/web/product/readProduct/34005/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--DEEPCOOL-MATREXX-50
625,0,POWER SUPPLY (อุปกรณ์จ่ายไฟ) AEROCOOL CYLON 700W RGB (80+ BRONZE),1131,https://www.jib.co.th/web/product/readProduct/33678/185/POWER-SUPPLY--%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%88%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%9F--AEROCOOL-CYLON-700W-RGB--80--BRONZE-
626,0,CASE (เคส) PLENTY ZENSA KBK (PLZS30KBK),1132,https://www.jib.co.th/web/product/readProduct/27977/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--PLENTY-ZENSA-KBK--PLZS30KBK-
627,0,CASE (เคส) DEEPCOOL MATREXX 70,1133,https://www.jib.co.th/web/product/readProduct/33394/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--DEEPCOOL-MATREXX-70
628,0,CASE (เคส) ANTEC DA601,1134,https://www.jib.co.th/web/product/readProduct/33390/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--ANTEC-DA601
629,0,CASE (เคส) COUGAR GEMINI S (SILVER),1135,https://www.jib.co.th/web/product/readProduct/33489/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--COUGAR-GEMINI-S--SILVER-
630,0,CASE (เคส) DEEPCOOL MATREXX 50 ADD RGB 3F,1136,https://www.jib.co.th/web/product/readProduct/35244/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--DEEPCOOL-MATREXX-50-ADD-RGB-3F
631,0,CASE (เคส) NUBWO BLAZER NPC-316,1137,https://www.jib.co.th/web/product/readProduct/33116/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--NUBWO-BLAZER-NPC-316
632,0,POWER SUPPLY (อุปกรณ์จ่ายไฟ) AEROCOOL CYLON 600W RGB (80+ BRONZE),1138,https://www.jib.co.th/web/product/readProduct/33677/185/POWER-SUPPLY--%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%88%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%9F--AEROCOOL-CYLON-600W-RGB--80--BRONZE-
633,0,CASE (เคส) PLENTY ZENSA KRD (PLZS30KRD),1139,https://www.jib.co.th/web/product/readProduct/26805/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--PLENTY-ZENSA-KRD--PLZS30KRD-
634,0,POWER SUPPLY (อุปกรณ์จ่ายไฟ) THERMALTAKE TOUGHPOWER GF1 750W (80+ GOLD) (PS-TPD-0750FNFAGE-1),1140,https://www.jib.co.th/web/product/readProduct/33775/185/POWER-SUPPLY--%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%88%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%9F--THERMALTAKE-TOUGHPOWER-GF1-750W--80--GOLD---PS-TPD-0750FNFAGE-1-
635,0,POWER SUPPLY (อุปกรณ์จ่ายไฟ) THERMALTAKE SMART BX1 650W (80+ BRONZE),1141,https://www.jib.co.th/web/product/readProduct/33173/185/POWER-SUPPLY--%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%88%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%9F--THERMALTAKE-SMART-BX1-650W--80--BRONZE-
636,0,CASE (เคส) THERMALTAKE H200 TEMPERED GLASS RGB (BLACK),1142,https://www.jib.co.th/web/product/readProduct/34842/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--THERMALTAKE-H200-TEMPERED-GLASS-RGB--BLACK-
637,0,CASE (เคส) DEEPCOOL MATREXX 55 V.3 ADD-RGB 3F,1143,https://www.jib.co.th/web/product/readProduct/34861/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--DEEPCOOL-MATREXX-55-V-3--ADD-RGB--3F
638,0,CASE (เคส) GREATWALL T1 ZERO,1144,https://www.jib.co.th/web/product/readProduct/36256/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--GREATWALL-T1-ZERO
639,0,POWER SUPPLY (อุปกรณ์จ่ายไฟ) THERMALTAKE SMART BX1 RGB 750W (80+ BRONZE),1145,https://www.jib.co.th/web/product/readProduct/33170/185/POWER-SUPPLY--%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%88%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%9F--THERMALTAKE-SMART-BX1-RGB-750W--80--BRONZE-
640,0,CASE (เคส) AEROCOOL TOR PRO,1146,https://www.jib.co.th/web/product/readProduct/33670/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--AEROCOOL-TOR-PRO
641,0,CASE (เคส) COUGAR MG120-G,1147,https://www.jib.co.th/web/product/readProduct/35683/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--COUGAR-MG120-G
642,0,CASE (เคส) LIAN-LI TU150 (BLACK),1148,https://www.jib.co.th/web/product/readProduct/35648/184/CASE--%E0%B9%80%E0%B8%84%E0%B8%AA--LIAN-LI-TU150--BLACK-
